wavenumber,transmittance,wavelengths,absorbance
3120.0,1.0048471382465802,3.2051282051282053,-0.0021
3119.0,1.0048471382465802,3.2061558191728117,-0.0021
3118.0,1.0046157902783945,3.207184092366902,-0.002
3117.0,1.0043844955739158,3.208213025344883,-0.0019
3116.0,1.0041532541208789,3.209242618741977,-0.0018
3115.0,1.0039220659070256,3.2102728731942216,-0.0017
3114.0,1.0036909309200965,3.2113037893384715,-0.0016
3113.0,1.003228820578,3.2123353678123996,-0.0014
3112.0,1.002997845198332,3.2133676092544987,-0.0013
3111.0,1.0025360539605233,3.2144005143040824,-0.0011
3110.0,1.0023052380778994,3.215434083601286,-0.001
3109.0,1.0018437657240258,3.21646831778707,-0.0008
3108.0,1.0013825058370986,3.2175032175032174,-0.0006
3107.0,1.0009214583192958,3.21853878339234,-0.0004
3106.0,1.0004606230728403,3.219575016097875,-0.0002
3105.0,0.9997697679981566,3.2206119162640903,0.0001
3104.0,0.9990793899844619,3.2216494845360826,0.0004
3103.0,0.9986194028465247,3.222687721559781,0.0006
3102.0,0.9981596274917244,3.223726627981947,0.0008
3101.0,0.9977000638225536,3.2247662044501775,0.001
3100.0,0.9972407117415493,3.225806451612903,0.0012
3099.0,0.996781571151295,3.226847370119393,0.0014
3098.0,0.9963226419544177,3.2278889606197545,0.0016
3097.0,0.9958639240535893,3.228931223764934,0.0018
3096.0,0.9951762431696443,3.2299741602067185,0.0021
3095.0,0.9944890371547922,3.231017770597738,0.0024
3094.0,0.9938023056811182,3.2320620555914674,0.0027
3093.0,0.993116048420934,3.2331070158422244,0.003
3092.0,0.9926588068710306,3.2341526520051747,0.0032
3091.0,0.9919733392390814,3.2351989647363313,0.0035
3090.0,0.991516623805052,3.236245954692557,0.0037
3089.0,0.9908319448927676,3.237293622531564,0.004
3088.0,0.9903757549692471,3.238341968911917,0.0042
3087.0,0.9896918638691029,3.2393909944930352,0.0045
3086.0,0.9890084450210657,3.240440699935191,0.0048
3085.0,0.988097953941127,3.2414910858995136,0.0052
3084.0,0.9874156357468655,3.2425421530479897,0.0055
3083.0,0.9862794856312105,3.243593902043464,0.006
3082.0,0.9853715068586186,3.244646333549643,0.0064
3081.0,0.984237708779116,3.2456994482310937,0.0069
3080.0,0.9831052152817691,3.2467532467532467,0.0074
3079.0,0.9817479430199844,3.247807729782397,0.008
3078.0,0.9803925446044208,3.248862897985705,0.0086
3077.0,0.9788136113351813,3.249918752031199,0.0093
3076.0,0.9772372209558107,3.250975292587776,0.01
3075.0,0.9754387404403001,3.252032520325203,0.0108
3074.0,0.9736435697988862,3.2530904359141184,0.0116
3073.0,0.9716279515771064,3.254149040026033,0.0125
3072.0,0.9698397942067511,3.2552083333333335,0.0133
3071.0,0.9680549277120615,3.2562683165092805,0.0141
3070.0,0.9662733460365994,3.257328990228013,0.0149
3069.0,0.9649393118055819,3.258390355164549,0.0155
3068.0,0.9640509790107472,3.259452411994785,0.0159
3067.0,0.9631634640239806,3.2605151613955003,0.0163
3066.0,0.9622767660923998,3.2615786040443573,0.0167
3065.0,0.9616122783836648,3.2626427406199023,0.017
3064.0,0.96072700848912,3.2637075718015667,0.0174
3063.0,0.959621567110341,3.26477309826967,0.0179
3062.0,0.958517397685646,3.2658393207054215,0.0184
3061.0,0.957414498751486,3.266906239790918,0.0189
3060.0,0.9558725718846911,3.2679738562091503,0.0196
3059.0,0.9545528969328622,3.2690421706440014,0.0202
3058.0,0.9527961640236521,3.2701111837802483,0.021
3057.0,0.9512616750371127,3.271180896303566,0.0217
3056.0,0.9495109992021983,3.2722513089005236,0.0225
3055.0,0.9479818010107186,3.2733224222585924,0.0232
3054.0,0.946673020034697,3.2743942370661427,0.0238
3053.0,0.9453660459579654,3.275466754012447,0.0244
3052.0,0.9444957325077067,3.2765399737876804,0.0248
3051.0,0.943626220276727,3.2776138970829236,0.0252
3050.0,0.9429746114598992,3.278688524590164,0.0255
3049.0,0.942323452603068,3.279763857002296,0.0258
3048.0,0.9416727433955184,3.2808398950131235,0.0261
3047.0,0.9410224835267512,3.2819166393173616,0.0264
3046.0,0.9403726726864814,3.2829940906106367,0.0267
3045.0,0.939723310564638,3.284072249589491,0.027
3044.0,0.938858191873097,3.2851511169513796,0.0274
3043.0,0.9377779134121695,3.286230693394676,0.0279
3042.0,0.9366988779521163,3.287310979618672,0.0284
3041.0,0.935405674147552,3.288391976323578,0.029
3040.0,0.9338991927414303,3.289473684210526,0.0297
3039.0,0.9321804703416082,3.2905561039815727,0.0305
3038.0,0.9304649110312397,3.291639236339697,0.0313
3037.0,0.9285386804397011,3.2927230819888047,0.0322
3036.0,0.9266164374937447,3.2938076416337285,0.0331
3035.0,0.9244852788265358,3.2948929159802307,0.0341
3034.0,0.9221466651242644,3.2959789057350033,0.0352
3033.0,0.9196021966586174,3.297065611605671,0.0364
3032.0,0.916853611461923,3.2981530343007917,0.0377
3031.0,0.9139027833487552,3.299241174529858,0.0391
3030.0,0.9109614522659137,3.3003300330033003,0.0405
3029.0,0.9076115208402082,3.301419610432486,0.0421
3028.0,0.9040657155196579,3.3025099075297226,0.0438
3027.0,0.9005337627506481,3.303600925008259,0.0455
3026.0,0.8966026125642985,3.3046926635822866,0.0474
3025.0,0.8924830977580354,3.3057851239669422,0.0494
3024.0,0.8879734893257664,3.306878306878307,0.0516
3023.0,0.8832832604918204,3.3079722130334104,0.0539
3022.0,0.8786178051976019,3.3090668431502315,0.0562
3021.0,0.8735746039721523,3.3101621979476996,0.0587
3020.0,0.8683603799605945,3.3112582781456954,0.0613
3019.0,0.8631772787998141,3.3123550844650547,0.0639
3018.0,0.8578275698828085,3.313452617627568,0.0666
3017.0,0.8523147415083682,3.3145508783559827,0.0694
3016.0,0.8468373413222406,3.315649867374005,0.0722
3015.0,0.8413951416451951,3.316749585406302,0.075
3014.0,0.8357954450897025,3.3178500331785004,0.0779
3013.0,0.8304242061523156,3.318951211417192,0.0807
3012.0,0.82489752393533,3.3200531208499338,0.0836
3011.0,0.8194076231802779,3.3211557622052474,0.0865
3010.0,0.8137668607787873,3.3222591362126246,0.0895
3009.0,0.8085371885255468,3.3233632436025258,0.0923
3008.0,0.8031561699226569,3.324468085106383,0.0952
3007.0,0.7979946872679764,3.3255736614566014,0.098
3006.0,0.7928663748785477,3.32667997338656,0.1008
3005.0,0.7879524314513305,3.327787021630616,0.1035
3004.0,0.7832492721912542,3.3288948069241013,0.1061
3003.0,0.7787534792924758,3.33000333000333,0.1086
3002.0,0.7744617978025188,3.331112591605596,0.111
3001.0,0.7705485366297151,3.332222592469177,0.1132
3000.0,0.7668315978630269,3.3333333333333335,0.1153
2999.0,0.7631325887051027,3.334444814938313,0.1174
2998.0,0.7592765726465258,3.33555703802535,0.1196
2997.0,0.7554400405676192,3.33667000333667,0.1218
2996.0,0.7514498463746841,3.3377837116154874,0.1241
2995.0,0.7471365798284314,3.33889816360601,0.1266
2994.0,0.7425060556922,3.3400133600534403,0.1293
2993.0,0.7373946799576513,3.341129301703976,0.1323
2992.0,0.7318127976744557,3.342245989304813,0.1356
2991.0,0.7257716502674282,3.3433634236041456,0.1392
2990.0,0.7191177357825095,3.3444816053511706,0.1432
2989.0,0.7118688672622807,3.345600535296086,0.1476
2988.0,0.7038822279364567,3.3467202141900936,0.1525
2987.0,0.6950243175887969,3.3478406427854033,0.158
2986.0,0.6851726201349487,3.348961821835231,0.1642
2985.0,0.6745280276979219,3.3500837520938025,0.171
2984.0,0.6628267086082729,3.351206434316354,0.1786
2983.0,0.649980009683025,3.352329869259135,0.1871
2982.0,0.6362092805735182,3.35345405767941,0.1964
2981.0,0.6212980635293497,3.354579000335458,0.2067
2980.0,0.6057591738749948,3.3557046979865772,0.2177
2979.0,0.5896577351462565,3.356831151393085,0.2294
2978.0,0.5731918411587629,3.3579583613163195,0.2417
2977.0,0.5566727981509481,3.359086328518643,0.2544
2976.0,0.5406298239953035,3.360215053763441,0.2671
2975.0,0.5251701096404131,3.361344537815126,0.2797
2974.0,0.5105049999754062,3.3624747814391394,0.292
2973.0,0.49682106333139137,3.3636057854019508,0.3038
2972.0,0.4842838652278513,3.3647375504710633,0.3149
2971.0,0.4728245305117965,3.365870077415012,0.3253
2970.0,0.4624875008224022,3.367003367003367,0.3349
2969.0,0.45300187543224024,3.3681374200067364,0.3439
2968.0,0.444528899122317,3.3692722371967654,0.3521
2967.0,0.4370186790706135,3.370407819346141,0.3595
2966.0,0.4305266104917106,3.3715441672285906,0.366
2965.0,0.4251087068046157,3.372681281618887,0.3715
2964.0,0.4210173564456216,3.3738191632928474,0.3757
2963.0,0.41821537991402274,3.374957813027337,0.3786
2962.0,0.41686938347033553,3.37609723160027,0.38
2961.0,0.41725351123179394,3.377237419790611,0.3796
2960.0,0.4194691248825665,3.3783783783783785,0.3773
2959.0,0.4235454298814007,3.3795201081446433,0.3731
2958.0,0.42943753373348853,3.3806626098715347,0.3671
2957.0,0.4371193179262241,3.381805884342239,0.3594
2956.0,0.4463751406044468,3.3829499323410013,0.3503
2955.0,0.45698295328596095,3.3840947546531304,0.3401
2954.0,0.46848964916001307,3.3852403520649967,0.3293
2953.0,0.4806179647259542,3.3863867253640367,0.3182
2952.0,0.4929467413122061,3.3875338753387534,0.3072
2951.0,0.5046612975635284,3.388681802778719,0.297
2950.0,0.515465970783239,3.389830508474576,0.2878
2949.0,0.5248074602497725,3.39097999321804,0.28
2948.0,0.5322307958283605,3.3921302578018997,0.2739
2947.0,0.5376504331222541,3.39328130302002,0.2695
2946.0,0.5410034068634678,3.3944331296673456,0.2668
2945.0,0.5427502097963167,3.395585738539898,0.2654
2944.0,0.5432503314924331,3.3967391304347827,0.265
2943.0,0.5430002130657379,3.397893306150187,0.2652
2942.0,0.542125705087957,3.399048266485384,0.2659
2941.0,0.5411279918442836,3.4002040122407347,0.2667
2940.0,0.5400077590665926,3.401360544217687,0.2676
2939.0,0.5391380704697852,3.402517863218782,0.2683
2938.0,0.5381458555867279,3.4036759700476513,0.2691
2937.0,0.5375266487867445,3.404834865509023,0.2696
2936.0,0.5370317963702527,3.4059945504087192,0.27
2935.0,0.5371554667486634,3.4071550255536627,0.2699
2934.0,0.537898087316873,3.408316291751875,0.2693
2933.0,0.5396348637300686,3.4094783498124785,0.2679
2932.0,0.5426252513290144,3.4106412005457027,0.2655
2931.0,0.5468900223137942,3.4118048447628797,0.2621
2930.0,0.552204574445359,3.4129692832764507,0.2579
2929.0,0.55872743899402,3.4141345168999657,0.2528
2928.0,0.5658482798597851,3.4153005464480874,0.2473
2927.0,0.5734558665459645,3.4164673727365904,0.2415
2926.0,0.5811657339622399,3.417634996582365,0.2357
2925.0,0.588843655355589,3.4188034188034186,0.23
2924.0,0.5962110213666549,3.4199726402188784,0.2246
2923.0,0.6033926282193053,3.421142661648991,0.2194
2922.0,0.6102390566446634,3.4223134839151266,0.2145
2921.0,0.6168790197459376,3.423485107839781,0.2098
2920.0,0.6230171474290641,3.4246575342465753,0.2055
2919.0,0.628926653160416,3.4258307639602603,0.2014
2918.0,0.6344537957757143,3.427004797806717,0.1976
2917.0,0.6395875480508261,3.4281796366129584,0.1941
2916.0,0.6446143956044051,3.429355281207133,0.1907
2915.0,0.6492321231432132,3.4305317324185247,0.1876
2914.0,0.6538829300047421,3.4317089910775564,0.1845
2913.0,0.658567053154378,3.4328870580157913,0.1814
2912.0,0.6634374757931717,3.434065934065934,0.1782
2911.0,0.6684978271615898,3.4352456200618344,0.1749
2910.0,0.6735967762229429,3.4364261168384878,0.1716
2909.0,0.678890919795585,3.4376074252320383,0.1682
2908.0,0.6840691418893656,3.43878954607978,0.1649
2907.0,0.6888108826526809,3.4399724802201583,0.1619
2906.0,0.69326615720512,3.4411562284927735,0.1591
2905.0,0.6967869367620777,3.442340791738382,0.1569
2904.0,0.6995197810512132,3.443526170798898,0.1552
2903.0,0.7011323406867366,3.444712366517396,0.1542
2902.0,0.7019400139695798,3.4458993797381114,0.1537
2901.0,0.7017784049149897,3.447087211306446,0.1538
2900.0,0.7009709175843828,3.4482758620689653,0.1543
2899.0,0.6996808699785597,3.449465332873405,0.1551
2898.0,0.6983931965408849,3.450655624568668,0.1559
2897.0,0.6971078929020041,3.4518467380048325,0.1567
2896.0,0.6961454677293984,3.453038674033149,0.1573
2895.0,0.6953444618256635,3.454231433506045,0.1578
2894.0,0.6950243175887969,3.455425017277125,0.158
2893.0,0.6948643007488287,3.456619426201175,0.1581
2892.0,0.6950243175887969,3.4578146611341634,0.158
2891.0,0.6953444618256635,3.459010722933241,0.1578
2890.0,0.695664753528352,3.4602076124567476,0.1576
2889.0,0.6959851927647889,3.461405330564209,0.1574
2888.0,0.6959851927647889,3.4626038781163433,0.1574
2887.0,0.6958249547006052,3.4638032559750607,0.1575
2886.0,0.6953444618256635,3.465003465003465,0.1578
2885.0,0.6945443775834019,3.466204506065858,0.1583
2884.0,0.6931065451499364,3.467406380027739,0.1592
2883.0,0.6908758310497995,3.46860908775581,0.1606
2882.0,0.687384919590323,3.4698126301179735,0.1628
2881.0,0.6823386941416697,3.471017007983339,0.166
2880.0,0.6754605666335012,3.4722222222222223,0.1704
2879.0,0.6672675421386398,3.473428273706148,0.1757
2878.0,0.6584154299433823,3.4746351633078527,0.1815
2877.0,0.6504291550788011,3.4758428919012863,0.1868
2876.0,0.6450598332848316,3.477051460361613,0.1904
2875.0,0.6434280649922961,3.4782608695652173,0.1915
2874.0,0.646844664171722,3.4794711203897006,0.1892
2873.0,0.6556921737208478,3.4806822137138878,0.1833
2872.0,0.6695761871756889,3.481894150417827,0.1742
2871.0,0.687384919590323,3.4831069313827934,0.1628
2870.0,0.7076198383597901,3.484320557491289,0.1502
2869.0,0.7287859643647188,3.4855350296270475,0.1374
2868.0,0.7492038492127503,3.486750348675035,0.1254
2867.0,0.7678917470231442,3.487966515521451,0.1147
2866.0,0.7843321188819621,3.4891835310537336,0.1055
2865.0,0.7983622620329365,3.4904013961605584,0.0978
2864.0,0.8102144789817691,3.4916201117318435,0.0914
2863.0,0.8201626731515518,3.4928396786587497,0.0861
2862.0,0.8288959162731063,3.4940600978336827,0.0815
2861.0,0.8365655957558102,3.495281370150297,0.0775
2860.0,0.8435289651265292,3.4965034965034967,0.0739
2859.0,0.8501586931874369,3.497726477789437,0.0705
2858.0,0.8566432555816558,3.4989503149055285,0.0672
2857.0,0.8629785477669702,3.5001750087504373,0.064
2856.0,0.8691605378568561,3.5014005602240896,0.0609
2855.0,0.8755884014131148,3.502626970227671,0.0577
2854.0,0.8820638021366731,3.50385423966363,0.0545
2853.0,0.8881779763192477,3.505082369435682,0.0515
2852.0,0.8945404837788687,3.506311360448808,0.0484
2851.0,0.9005337627506481,3.50754121360926,0.0455
2850.0,0.906358474958075,3.508771929824561,0.0427
2849.0,0.9120108393559098,3.51000351000351,0.04
2848.0,0.9174871702976627,3.5112359550561796,0.0374
2847.0,0.9225714271547634,3.5124692658939236,0.035
2846.0,0.9272567425805944,3.5137034434293746,0.0328
2845.0,0.9319658525658422,3.51493848857645,0.0306
2844.0,0.9362676114879117,3.5161744022503516,0.0286
2843.0,0.940589226426994,3.5174111853675694,0.0266
2842.0,0.9444957325077067,3.518648838845883,0.0248
2841.0,0.9482001070195064,3.5198873636043646,0.0231
2840.0,0.9514807363517584,3.5211267605633805,0.0216
2839.0,0.9547727161666105,3.522367030644593,0.0201
2838.0,0.9576349769692689,3.5236081747709656,0.0188
2837.0,0.9605058183867305,3.5248501938667607,0.0175
2836.0,0.9631634640239806,3.5260930888575457,0.0163
2835.0,0.9656060985415497,3.527336860670194,0.0152
2834.0,0.9680549277120615,3.5285815102328866,0.0141
2833.0,0.9702865247929214,3.5298270384751147,0.0131
2832.0,0.9725232662363473,3.531073446327684,0.0121
2831.0,0.9745407417663062,3.532320734722713,0.0112
2830.0,0.9765624024994944,3.5335689045936394,0.0103
2829.0,0.9781377043229859,3.5348179568752207,0.0096
2828.0,0.9797155472803866,3.536067892503536,0.0089
2827.0,0.9810700097431979,3.537318712415989,0.0083
2826.0,0.9822001587742528,3.538570417551309,0.0078
2825.0,0.9831052152817691,3.5398230088495577,0.0074
2824.0,0.9840111057611339,3.5410764872521248,0.007
2823.0,0.984917830980817,3.5423308537017357,0.0066
2822.0,0.9855984231565956,3.5435861091424523,0.0063
2821.0,0.986506611023098,3.544842254519674,0.0059
2820.0,0.9874156357468655,3.5460992907801416,0.0055
2819.0,0.9883254980990273,3.5473572188719404,0.0051
2818.0,0.9894640051300763,3.5486160397444997,0.0046
2817.0,0.9906038236706045,3.549875754348598,0.0041
2816.0,0.9919733392390814,3.5511363636363638,0.0035
2815.0,0.993344748170826,3.552397868561279,0.0029
2814.0,0.9949471217509924,3.5536602700781805,0.0022
2813.0,0.9965520801347683,3.5549235691432632,0.0015
2812.0,0.9981596274917244,3.5561877667140824,0.0008
2811.0,1.0,3.5574528637495555,0.0
2810.0,1.0016131092283094,3.5587188612099645,-0.0007
2809.0,1.0034598491478393,3.5599857600569598,-0.0015
2808.0,1.0050785394907376,3.561253561253561,-0.0022
2807.0,1.006468066438326,3.562522265764161,-0.0028
2806.0,1.0078595144150304,3.563791874554526,-0.0034
2805.0,1.0090205237643561,3.5650623885918002,-0.0039
2804.0,1.00995029412032,3.566333808844508,-0.0043
2803.0,1.0108809212209124,3.567606136282554,-0.0047
2802.0,1.011346556297121,3.5688793718772307,-0.0049
2801.0,1.0120454110965416,3.5701535166012137,-0.0052
2800.0,1.0125115825636548,3.5714285714285716,-0.0054
2799.0,1.0127447488145311,3.5727045373347623,-0.0055
2798.0,1.0129779687601015,3.5739814152966405,-0.0056
2797.0,1.0132112424127329,3.5752592062924564,-0.0057
2796.0,1.0132112424127329,3.57653791130186,-0.0057
2795.0,1.0134445697847914,3.5778175313059033,-0.0058
2794.0,1.0134445697847914,3.5790980672870436,-0.0058
2793.0,1.0134445697847914,3.5803795202291444,-0.0058
2792.0,1.0132112424127329,3.5816618911174785,-0.0057
2791.0,1.0132112424127329,3.5829451809387316,-0.0057
2790.0,1.0127447488145311,3.5842293906810037,-0.0055
2789.0,1.0125115825636548,3.5855145213338115,-0.0054
2788.0,1.0120454110965416,3.586800573888092,-0.0052
2787.0,1.0115794542598981,3.588087549336204,-0.005
2786.0,1.0108809212209124,3.589375448671931,-0.0047
2785.0,1.0104155005282138,3.5906642728904847,-0.0045
2784.0,1.009717771242342,3.5919540229885056,-0.0042
2783.0,1.0090205237643561,3.5932446999640675,-0.0039
2782.0,1.0083237577615514,3.5945363048166787,-0.0036
2781.0,1.0076274729014492,3.595828838547285,-0.0033
2780.0,1.0069316688518044,3.597122302158273,-0.003
2779.0,1.006236345280598,3.5984166966534725,-0.0027
2778.0,1.0055415018560436,3.599712023038157,-0.0024
2777.0,1.0048471382465802,3.6010082823190492,-0.0021
2776.0,1.0041532541208789,3.602305475504323,-0.0018
2775.0,1.0034598491478393,3.6036036036036037,-0.0015
2774.0,1.002997845198332,3.604902667627974,-0.0013
2773.0,1.0023052380778994,3.6062026685899746,-0.001
2772.0,1.0018437657240258,3.6075036075036073,-0.0008
2771.0,1.0013825058370986,3.608805485384338,-0.0006
2770.0,1.0011519555381694,3.6101083032490973,-0.0005
2769.0,1.0006910141682595,3.6114120621162873,-0.0003
2768.0,1.0006910141682595,3.61271676300578,-0.0003
2767.0,1.0006910141682595,3.614022406938923,-0.0003
2766.0,1.0006910141682595,3.6153289949385394,-0.0003
2765.0,1.0006910141682595,3.616636528028933,-0.0003
2764.0,1.0009214583192958,3.61794500723589,-0.0004
2763.0,1.0011519555381694,3.619254433586681,-0.0005
2762.0,1.0016131092283094,3.620564808110065,-0.0007
2761.0,1.0018437657240258,3.621876131836291,-0.0008
2760.0,1.002074475336479,3.6231884057971016,-0.0009
2759.0,1.0025360539605233,3.624501631025734,-0.0011
2758.0,1.0027669229965868,3.625815808556925,-0.0012
2757.0,1.003228820578,3.6271309394269133,-0.0014
2756.0,1.0034598491478393,3.6284470246734397,-0.0015
2755.0,1.0034598491478393,3.629764065335753,-0.0015
2754.0,1.0036909309200965,3.6310820624546114,-0.0016
2753.0,1.0036909309200965,3.6324010170722847,-0.0016
2752.0,1.0036909309200965,3.633720930232558,-0.0016
2751.0,1.0036909309200965,3.635041802980734,-0.0016
2750.0,1.0034598491478393,3.6363636363636362,-0.0015
2749.0,1.002997845198332,3.6376864314296107,-0.0013
2748.0,1.0027669229965868,3.63901018922853,-0.0012
2747.0,1.0023052380778994,3.6403349108117946,-0.001
2746.0,1.0018437657240258,3.641660597232338,-0.0008
2745.0,1.0011519555381694,3.6429872495446265,-0.0005
2744.0,1.0006910141682595,3.6443148688046647,-0.0003
2743.0,1.0,3.645643456069996,0.0
2742.0,0.9993094630025899,3.6469730123997084,0.0003
2741.0,0.9983894887023278,3.6483035388544325,0.0007
2740.0,0.9972407117415493,3.6496350364963503,0.0012
2739.0,0.9960932565980785,3.6509675063891933,0.0017
2738.0,0.9949471217509924,3.652300949598247,0.0022
2737.0,0.9935735005868446,3.6536353671903545,0.0028
2736.0,0.9919733392390814,3.654970760233918,0.0035
2735.0,0.9906038236706045,3.656307129798903,0.0041
2734.0,0.9892361988514233,3.6576444769568397,0.0047
2733.0,0.9876430227771061,3.658982802780827,0.0054
2732.0,0.986506611023098,3.6603221083455346,0.0059
2731.0,0.9855984231565956,3.6616623947272062,0.0063
2730.0,0.984917830980817,3.663003663003663,0.0066
2729.0,0.9846910713769391,3.6643459142543056,0.0067
2728.0,0.9846910713769391,3.665689149560117,0.0067
2727.0,0.9846910713769391,3.6670333700036672,0.0067
2726.0,0.985144642804035,3.668378576669112,0.0065
2725.0,0.9855984231565956,3.669724770642202,0.0063
2724.0,0.986506611023098,3.671071953010279,0.0059
2723.0,0.9871883010683961,3.6724201248622843,0.0056
2722.0,0.9883254980990273,3.673769287288758,0.0051
2721.0,0.9894640051300763,3.675119441381845,0.0046
2720.0,0.9906038236706045,3.676470588235294,0.0041
2719.0,0.991744955231413,3.6778227289444647,0.0036
2718.0,0.9928874013250427,3.679175864606328,0.0031
2717.0,0.9940311634657776,3.68052999631947,0.0026
2716.0,0.9949471217509924,3.681885125184094,0.0022
2715.0,0.9958639240535893,3.6832412523020257,0.0018
2714.0,0.9965520801347683,3.6845983787767134,0.0015
2713.0,0.9972407117415493,3.6859565057132326,0.0012
2712.0,0.9977000638225536,3.687315634218289,0.001
2711.0,0.9981596274917244,3.6886757654002214,0.0008
2710.0,0.9983894887023278,3.690036900369004,0.0007
2709.0,0.9986194028465247,3.6913990402362495,0.0006
2708.0,0.9988493699365053,3.692762186115214,0.0005
2707.0,0.9990793899844619,3.694126339120798,0.0004
2706.0,0.9993094630025899,3.695491500369549,0.0003
2705.0,0.9993094630025899,3.6968576709796674,0.0003
2704.0,0.9995395890030879,3.698224852071006,0.0002
2703.0,0.9995395890030879,3.6995930447650758,0.0002
2702.0,0.9995395890030879,3.7009622501850483,0.0002
2701.0,0.9995395890030879,3.702332469455757,0.0002
2700.0,0.9997697679981566,3.7037037037037037,0.0001
2699.0,0.9997697679981566,3.705075954057058,0.0001
2698.0,1.0,3.7064492216456633,0.0
2697.0,1.0,3.7078235076010384,0.0
2696.0,1.0,3.7091988130563798,-0.0
2695.0,1.0,3.7105751391465676,0.0
2694.0,1.0,3.7119524870081664,0.0
2693.0,1.0,3.713330857779428,0.0
2692.0,1.0,3.7147102526002973,0.0
2691.0,0.9997697679981566,3.716090672612412,0.0001
2690.0,0.9997697679981566,3.717472118959108,0.0001
2689.0,0.9997697679981566,3.718854592785422,0.0001
2688.0,0.9995395890030879,3.7202380952380953,0.0002
2687.0,0.9995395890030879,3.721622627465575,0.0002
2686.0,0.9993094630025899,3.7230081906180192,0.0003
2685.0,0.9990793899844619,3.7243947858473,0.0004
2684.0,0.9990793899844619,3.7257824143070044,0.0004
2683.0,0.9988493699365053,3.727171077152441,0.0005
2682.0,0.9986194028465247,3.7285607755406414,0.0006
2681.0,0.9981596274917244,3.729951510630362,0.0008
2680.0,0.9979298192025277,3.7313432835820897,0.0009
2679.0,0.99747036133962,3.732736095558044,0.0011
2678.0,0.9972407117415493,3.7341299477221805,0.0012
2677.0,0.996781571151295,3.7355248412401942,0.0014
2676.0,0.9963226419544177,3.7369207772795217,0.0016
2675.0,0.9958639240535893,3.7383177570093458,0.0018
2674.0,0.995405417351527,3.7397157816005984,0.002
2673.0,0.9949471217509924,3.741114852225963,0.0022
2672.0,0.9944890371547922,3.7425149700598803,0.0024
2671.0,0.9940311634657776,3.7439161362785476,0.0026
2670.0,0.9935735005868446,3.745318352059925,0.0028
2669.0,0.993344748170826,3.7467216185837393,0.0029
2668.0,0.9928874013250427,3.7481259370314843,0.0031
2667.0,0.9926588068710306,3.749531308586427,0.0032
2666.0,0.9922017758401656,3.7509377344336086,0.0034
2665.0,0.9919733392390814,3.75234521575985,0.0035
2664.0,0.991744955231413,3.7537537537537538,0.0036
2663.0,0.991744955231413,3.755163349605708,0.0036
2662.0,0.991744955231413,3.756574004507889,0.0036
2661.0,0.991744955231413,3.757985719654265,0.0036
2660.0,0.991744955231413,3.7593984962406015,0.0036
2659.0,0.9919733392390814,3.7608123354644603,0.0035
2658.0,0.9922017758401656,3.762227238525207,0.0034
2657.0,0.9924302650467773,3.763643206624012,0.0033
2656.0,0.9928874013250427,3.7650602409638556,0.0031
2655.0,0.993116048420934,3.766478342749529,0.003
2654.0,0.993344748170826,3.7678975131876413,0.0029
2653.0,0.9935735005868446,3.769317753486619,0.0028
2652.0,0.9935735005868446,3.770739064856712,0.0028
2651.0,0.9938023056811182,3.7721614485099964,0.0027
2650.0,0.9938023056811182,3.7735849056603774,0.0027
2649.0,0.9938023056811182,3.7750094375235936,0.0027
2648.0,0.9935735005868446,3.7764350453172204,0.0028
2647.0,0.9935735005868446,3.7778617302606725,0.0028
2646.0,0.993344748170826,3.7792894935752077,0.0029
2645.0,0.993344748170826,3.780718336483932,0.0029
2644.0,0.993116048420934,3.7821482602118004,0.003
2643.0,0.9928874013250427,3.7835792659856224,0.0031
2642.0,0.9926588068710306,3.785011355034065,0.0032
2641.0,0.9924302650467773,3.7864445285876562,0.0033
2640.0,0.9919733392390814,3.787878787878788,0.0035
2639.0,0.991744955231413,3.7893141341417205,0.0036
2638.0,0.991516623805052,3.790750568612585,0.0037
2637.0,0.9912883449478923,3.7921880925293894,0.0038
2636.0,0.991060118647831,3.793626707132018,0.0039
2635.0,0.9908319448927676,3.795066413662239,0.004
2634.0,0.9906038236706045,3.7965072133637054,0.0041
2633.0,0.9903757549692471,3.79794910748196,0.0042
2632.0,0.9903757549692471,3.7993920972644375,0.0042
2631.0,0.9903757549692471,3.800836183960471,0.0042
2630.0,0.9906038236706045,3.802281368821293,0.0041
2629.0,0.9906038236706045,3.803727653100038,0.0041
2628.0,0.9908319448927676,3.8051750380517504,0.004
2627.0,0.991060118647831,3.806623524933384,0.0039
2626.0,0.9912883449478923,3.808073115003808,0.0038
2625.0,0.991516623805052,3.8095238095238093,0.0037
2624.0,0.991744955231413,3.8109756097560976,0.0036
2623.0,0.9919733392390814,3.8124285169653067,0.0035
2622.0,0.9919733392390814,3.8138825324180017,0.0035
2621.0,0.9922017758401656,3.8153376573826785,0.0034
2620.0,0.9922017758401656,3.816793893129771,0.0034
2619.0,0.9922017758401656,3.8182512409316534,0.0034
2618.0,0.9922017758401656,3.819709702062643,0.0034
2617.0,0.9922017758401656,3.8211692777990063,0.0034
2616.0,0.9922017758401656,3.8226299694189603,0.0034
2615.0,0.9922017758401656,3.8240917782026767,0.0034
2614.0,0.9922017758401656,3.8255547054322876,0.0034
2613.0,0.9922017758401656,3.827018752391887,0.0034
2612.0,0.9919733392390814,3.8284839203675345,0.0035
2611.0,0.9919733392390814,3.8299502106472616,0.0035
